Car_Name,Review,comfort,economy,familiarity,like,looks,model,overall,performance,purchase_condition,review_date,total_likes,user_name,value_for_money
Tata Tiago,,4,3,Have driven for a few hundred kilometresFuel Economy:12 kpl,0,4,Revotorq XM,3,3,New,2016-07-05,0,Bhuvnesh Kumar,5
Tata Tiago,,5,5,Have driven for a few hundred kilometres,0,5,Revotron XM,5,5,New,2018-11-23,0,Tejinder Kaur,5
Tata Tiago,,4,3,Have driven for a few hundred kilometresFuel Economy:12 kpl,0,4,Revotorq XM,3,3,New,2016-07-05,0,Bhuvnesh Kumar,5
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,5,Revotron XZ,5,4,New,2018-11-09,0,giri bn,5
Tata Tiago,,3,2,Have driven a few thousands kilometres,0,4,Revotron XZA,2,2,New,2019-01-30,0,Vishal Kumar,3
Tata Tiago,,4,4,Have driven a few thousands kilometresFuel Economy:15 kpl,0,4,Revotron XE,4,4,New,2017-08-17,0,yogesh,4
Tata Tiago,,5,3,Have driven for a few hundred kilometres,0,5,Revotron XT,4,5,New,2018-03-30,0,Ashish Kumar,5
Tata Tiago,,4,3,Have done a short test-drive once,0,4,Revotron XZA,3,3,Not Purchased,2018-12-14,0,Shivam Chauhan,4
Tata Tiago,,5,4,Have done a short test-drive once,0,4,Revotron XB,5,5,Not Purchased,2018-08-14,0,Sibi,5
Tata Tiago,,4,4,Have driven a few thousands kilometres,0,5,Revotron XZ,5,3,New,2018-12-29,0,Shrijan Saha,5
Tata Tiago,,4,5,Have driven for a few hundred kilometres,0,5,Revotron XM (O),5,4,New,2018-11-18,0,Aniket suthar,5
Tata Tiago,,5,4,Not Mentioned,0,5,Not Mentioned,4,4,Not Mentioned,2018-01-23,0,Shubham Sinha,5
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,5,Revotron XZA,5,5,New,2018-12-03,0,anuroop j,5
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,4,Revotron XZ w/o Alloy,5,4,New,2018-10-08,0,Bharatkolhe,5
Tata Tiago,,5,4,Have driven a few thousands kilometres,0,5,Revotorq XB,5,5,Used,2019-02-10,0,Preetham ,5
Tata Tiago,,4,4,Have driven a few thousands kilometres,0,5,Revotron XZ,4,4,New,2019-01-14,0,Terrence ,5
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,5,Revotron XZA,4,4,Used,2018-11-24,0,Dennis Mendez,5
Tata Tiago,,3,3,Have driven for a few hundred kilometres,0,4,Revotron XB,4,4,Not Purchased,2018-11-01,0,Sumit,4
Tata Tiago,,3,4,Have driven a few thousands kilometres,0,4,Revotron XZ,3,4,New,2019-01-24,0,Mohammed Ershaad,4
Tata Tiago,,5,4,Not Mentioned,0,5,Not Mentioned,5,4,Not Mentioned,2018-05-25,0,Kiran K Zanje,5
Tata Tiago,,4,4,Have done a short test-drive once,0,5,Revotron XT,4,5,New,2018-12-21,0,Bhawook,5
Tata Tiago,,5,4,Have driven for a few hundred kilometres,0,5,Revotron XM,5,4,New,2018-01-26,0,Radhakrishna Pandey,5
Tata Tiago,,4,4,Have driven a few thousands kilometres,0,5,Revotron XTA,5,4,New,2018-12-04,0,Satish K,5
Tata Tiago,,2,1,Have driven a few thousands kilometres,0,2,Revotron XZA,1,1,New,2018-10-10,0,Unknown,1
Tata Tiago,,3,4,Have done a short test-drive once,0,4,Revotorq XB [2016-2018],5,4,Used,2019-02-11,0,Alok maurya,5
Tata Tiago,,5,5,Have done a short test-drive once,0,4,Revotorq XZ Plus,5,5,Not Purchased,2019-01-15,0,Rahul g,5
Tata Tiago,,5,4,Have driven for a few hundred kilometres,0,5,Revotron XB,4,4,Not Purchased,2018-11-09,0,Deepak Kumar,4
Tata Tiago,,4,4,Have driven a few thousands kilometres,0,4,Revotron XB,4,4,Not Purchased,2019-01-31,0,Sumit,4
Tata Tiago,,4,4,Not Mentioned,0,4,Not Mentioned,5,4,Not Mentioned,2017-08-22,0,Imtiyaz Ahmad,5
Tata Tiago,,4,4,Have driven for a few hundred kilometres,0,5,Revotorq XB [2016-2018],4,4,Not Purchased,2018-12-15,0,Ubaidulla,4
Tata Tiago,,3,1,Not Mentioned,0,2,Not Mentioned,3,2,Not Mentioned,2018-08-22,0,Anand,4
Tata Tiago,,5,5,Have driven for a few hundred kilometres,0,5,Revotron XZA,5,4,New,2019-01-02,0,Rahul Gupta,5
Tata Tiago,,5,4,Not Mentioned,0,5,Not Mentioned,5,4,Not Mentioned,2017-10-07,0,HEMANT RAJ KONWAR,5
Tata Tiago,,5,4,Have driven a few thousands kilometres,0,4,Revotron XZ,4,5,New,2018-11-18,0,shubham kumar sahu,5
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,4,Revotorq XZ,5,4,New,2018-11-02,0,Rituraj Gaur,5
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,4,Revotron XZ w/o Alloy,5,4,New,2019-01-25,0,Deepanshu,5
Tata Tiago,,4,5,Have driven a few thousands kilometres,0,4,Revotron XZ,5,4,New,2018-12-22,0,Bittu Singh,5
Tata Tiago,,5,3,Have driven a few thousands kilometres,0,4,Revotron XZ,4,4,New,2017-11-29,0,kulparm birring,5
Tata Tiago,,4,4,Have done a short test-drive once,0,5,Revotron XM,5,4,New,2018-11-25,0,unknown,5
Tata Tiago,,4,3,Have driven a few thousands kilometres,0,4,Revotorq XB [2016-2018],4,4,New,2018-11-10,0,Pritom haloi,5
Tata Tiago,,4,4,Have driven a few thousands kilometres,0,4,Revotron XB,4,5,Used,2019-01-31,0,smarter bilaspurya,5
Tata Tiago,,5,5,Have driven for a few hundred kilometres,0,4,Revotron XE,4,5,New,2019-02-12,0,Chirag Darji,5
Tata Tiago,,2,1,Not Mentioned,0,3,Not Mentioned,1,1,Not Mentioned,2017-08-23,1,Faraz Zaidi,1
Tata Tiago,,4,5,Have driven a few thousands kilometres,0,5,Revotron XZ,5,5,New,2018-12-05,0,Pankaj Kumar ,5
Tata Tiago,,4,4,Have driven a few thousands kilometres,0,4,Revotron XB,4,5,Used,2019-01-31,0,smarter bilaspurya,5
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,5,Revotorq XZ w/o Alloy,5,5,New,2018-10-11,0,Jitender,5
Tata Tiago,,5,5,Not Mentioned,0,5,Not Mentioned,4,3,Not Mentioned,2017-10-16,0,johnson salam,5
Tata Tiago,,4,3,Have driven a few thousands kilometres,0,4,Revotorq XB [2016-2018],4,4,New,2018-11-10,0,Pritom haloi,5
Tata Tiago,,4,4,Have driven for a few hundred kilometres,0,4,Revotorq XZ w/o Alloy,5,5,New,2018-12-15,0,Prabhat dwivedi,5
Tata Tiago,,4,3,Have driven a few thousands kilometresFuel Economy:12.5 kpl,0,5,Revotorq XE (O),4,5,New,2017-05-05,0,Abhinav Bhardwaj,5
Tata Tiago,,5,5,Haven't driven it,0,5,Revotron XZA,5,5,New,2018-11-18,0,P Borah,5
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,5,Revotron XE,5,5,New,2019-01-16,0,Wasim wani,5
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,5,Revotron XZ,5,5,New,2018-11-03,0,Rajesh Kumar,5
Tata Tiago,,4,4,Not Mentioned,0,5,Not Mentioned,4,3,Not Mentioned,2017-12-09,0,Prabhu,4
Tata Tiago,,5,5,Have driven for a few hundred kilometres,0,5,Revotron XZ,5,5,Not Purchased,2018-12-11,0,Amit Sharma,5
Tata Tiago,,5,4,Have driven a few thousands kilometres,0,5,Revotron XZ w/o Alloy,5,3,New,2018-11-14,0,chandru,4
Tata Tiago,,5,5,Have driven a few thousands kilometres,0,5,Revotorq XB [2016-2018],5,5,Used,2019-02-04,0,Pallav ,5
Tata Tiago,,4,5,Have driven a few thousands kilometres,0,4,Revotron XB,4,4,Used,2019-01-05,0,Vivin,5
